transaction_id,merchant_id,merchant_type,amount,currency,payment_method,payment_status,failure_reason,recovery_action,recovered,attempt_number,customer_transaction_count,created_at
ab185c77-c20b-43b4-821b-10c7a3e70e0a,merchant_0416,food_delivery,1493.35,INR,netbanking,successful,,none,False,2,85,2026-08-21T10:08:13.697187
2761db28-9f60-4c9a-979d-d7ba740d08ae,merchant_0213,marketplace,427.81,INR,card,successful,,none,False,1,60,2026-05-06T15:22:13.697187
8d2b1c53-a141-4382-acee-c42225410986,merchant_0489,ecommerce,690.56,INR,wallet,successful,,none,False,4,82,2026-03-23T23:35:13.697187
4292d935-a72c-4f1d-b7c5-90689cb35f62,merchant_0053,saas,892.11,INR,card,successful,,none,False,1,44,2026-05-29T11:23:13.697187
6bc0046d-bbce-4565-9337-47e6bb54123c,merchant_0169,education,4899.36,INR,upi,successful,,none,False,1,84,2026-09-04T01:49:13.697187
39f4c6e7-0c26-499c-a6f4-0a6dd4813860,merchant_0480,ecommerce,555.18,INR,card,successful,,none,False,1,61,2026-04-04T03:51:13.697187
6ea86658-a5e7-445c-82a3-ce3af044d589,merchant_0016,marketplace,7730.88,INR,netbanking,failed,insufficient_funds,send_payment_link,False,4,6,2026-04-25T11:43:13.697187
3f74a0a1-f465-4022-9069-775b8f167430,merchant_0206,ecommerce,1555.73,INR,card,successful,,none,False,2,59,2026-07-27T16:07:13.697187
1b4cc01a-0aad-41d6-8ed1-845a86c4be04,merchant_0427,food_delivery,1983.47,INR,wallet,failed,limit_exceeded,send_payment_link,True,2,71,2026-06-19T15:57:13.697187
b575e666-769b-4fdc-b7ef-5c16ba2f1cfb,merchant_0265,ecommerce,1213.97,INR,card,successful,,none,False,2,59,2026-04-27T10:40:13.697187
5452c35f-c893-4604-b0f6-9dfd70adceaa,merchant_0046,education,1125.2,INR,upi,failed,limit_exceeded,send_payment_link,False,4,83,2026-08-15T18:43:13.697187
53a89196-20cb-409a-99db-e2f98056501a,merchant_0369,ecommerce,275.72,INR,wallet,successful,,none,False,1,76,2026-04-03T19:23:13.697187
40adea56-d159-4c6c-95f0-138a04ea377f,merchant_0201,ecommerce,2164.94,INR,upi,successful,,none,False,4,61,2026-08-02T07:42:13.697187
44e93d28-04e1-46c5-b2cd-468e09f5b605,merchant_0320,ecommerce,1802.63,INR,upi,successful,,none,False,2,3,2026-08-04T18:14:13.697187
8fe35b55-b2a1-4052-8cdd-a1240ca3953b,merchant_0144,marketplace,2343.31,INR,upi,failed,limit_exceeded,send_payment_link,False,2,54,2026-06-28T01:57:13.697187
45ea3542-8aeb-419f-bb80-7818b425ce5d,merchant_0329,food_delivery,950.28,INR,wallet,successful,,none,False,2,81,2026-07-01T21:44:13.697187
ce17eec1-bdaa-413b-8a2a-5105f405f103,merchant_0092,marketplace,1086.58,INR,wallet,successful,,none,False,1,1,2026-09-01T08:30:13.697187
5bd75f27-f92b-4eed-8aab-0131e552ddc3,merchant_0111,education,2501.2,INR,upi,failed,limit_exceeded,send_payment_link,True,2,39,2026-05-22T13:16:13.697187
1e6743ce-5369-46f6-8e4e-db6388549f5c,merchant_0187,food_delivery,2423.01,INR,card,failed,authentication_failed,request_new_payment_method,False,2,20,2026-07-03T08:06:13.697187
942babf2-e2fe-4d73-9d7e-4c2339d041c6,merchant_0208,food_delivery,861.24,INR,netbanking,successful,,none,False,4,73,2026-03-08T07:02:13.697187
3af64968-83a8-4c54-9510-a094ef23713f,merchant_0001,food_delivery,373.23,INR,wallet,successful,,none,False,4,84,2026-08-01T23:02:13.697187
ad592f62-1c47-43a7-9b7a-8bead0fe9229,merchant_0182,travel,534.3,INR,netbanking,failed,insufficient_funds,wait_and_retry,True,3,18,2026-07-09T09:29:13.697187
b3a221cf-7ec0-4ff5-bf0c-3786d0a4ab77,merchant_0418,travel,188.99,INR,netbanking,failed,limit_exceeded,no_action,True,1,65,2026-05-14T20:28:13.697187
44df5e04-3ac4-460a-951c-9192d9b6ffbc,merchant_0424,education,541.29,INR,card,successful,,none,False,4,32,2026-03-08T23:24:13.697187
5891a437-ca8f-432e-8dd6-706cd53ade8c,merchant_0448,food_delivery,1266.78,INR,upi,successful,,none,False,3,16,2026-04-11T17:46:13.697187
106681a3-5ebc-4c52-abd9-c3983d33b65f,merchant_0211,saas,571.41,INR,netbanking,successful,,none,False,4,36,2026-07-28T02:09:13.697187
3572667c-a271-4ee7-9d4d-db5ada8d2c5a,merchant_0207,saas,660.75,INR,wallet,successful,,none,False,4,5,2026-05-08T12:28:13.697187
2ccfd1e6-c94a-4d45-9a06-fb3ceb0bd042,merchant_0067,food_delivery,1014.95,INR,wallet,successful,,none,False,1,37,2026-05-31T13:58:13.697187
5e182b54-cf20-400d-88be-465be1245cbc,merchant_0070,food_delivery,405.21,INR,wallet,successful,,none,False,2,86,2026-08-23T00:06:13.697187
8671cb5f-be3e-4023-b77c-ab164bbc571d,merchant_0493,food_delivery,1571.62,INR,wallet,successful,,none,False,2,24,2026-05-21T13:38:13.697187
b9340ec9-b4cb-40de-8a52-b52a911f6282,merchant_0204,saas,616.36,INR,card,successful,,none,False,4,50,2026-08-16T17:18:13.697187
3b32fa60-3b78-4296-b04e-32f632ca76cb,merchant_0457,food_delivery,445.62,INR,wallet,successful,,none,False,2,23,2026-06-07T19:38:13.697187
5af1b7bb-291f-427a-95f3-21576040a44a,merchant_0111,food_delivery,2338.92,INR,upi,successful,,none,False,2,76,2026-06-13T14:30:13.697187
9e4b251d-b7a6-4377-8cf4-935c0c02e655,merchant_0231,travel,1145.96,INR,wallet,failed,limit_exceeded,send_payment_link,False,4,72,2026-04-01T02:54:13.697187
7c20e22a-c012-4a40-b2d6-f77c7c3f22f9,merchant_0127,travel,885.99,INR,card,successful,,none,False,1,39,2026-06-30T16:06:13.697187
9cb5cdfa-85ac-4e7f-a218-fb1559e68208,merchant_0049,ecommerce,500.75,INR,netbanking,successful,,none,False,2,78,2026-06-13T01:39:13.697187
5bd35232-898e-4f12-9572-7e5a4c3410fd,merchant_0080,food_delivery,1500.85,INR,upi,successful,,none,False,1,98,2026-08-02T20:17:13.697187
008b2301-bc55-4f19-9f4b-4f7c232d5ebe,merchant_0335,ecommerce,292.65,INR,card,failed,technical_error,retry_payment,True,3,9,2026-03-19T09:48:13.697187
97d4bb9c-3c42-4f1f-bdbd-aa0a6514fed8,merchant_0490,travel,633.19,INR,upi,successful,,none,False,1,79,2026-06-17T08:36:13.697187
bbbc504b-6702-4e27-adba-b0f510caa08a,merchant_0037,marketplace,2781.38,INR,upi,failed,limit_exceeded,no_action,False,3,5,2026-07-10T23:10:13.697187
65a927ea-ae90-4077-a912-0c1f98fae1ac,merchant_0165,ecommerce,2074.43,INR,upi,successful,,none,False,4,67,2026-07-27T11:24:13.697187
cc9400f7-f015-46db-aae9-863c3b8aec5c,merchant_0303,food_delivery,5034.24,INR,wallet,successful,,none,False,1,17,2026-03-31T14:50:13.697187
8ed215b5-6582-4bd8-b703-8316232c48f2,merchant_0153,marketplace,790.34,INR,netbanking,successful,,none,False,4,86,2026-07-25T08:27:13.698188
95d18144-82aa-4d75-8568-2be4c75dc329,merchant_0029,marketplace,1318.86,INR,upi,failed,technical_error,retry_payment,True,1,38,2026-04-25T03:03:13.698188
c0317bf1-1522-4a0d-8742-a9cd530edbd9,merchant_0219,education,1549.8,INR,upi,successful,,none,False,4,4,2026-05-17T12:26:13.698188
8d629b1c-bdc8-4c5d-82b6-f2abd192f940,merchant_0065,ecommerce,617.86,INR,netbanking,successful,,none,False,4,72,2026-04-11T14:19:13.698188
2e1aaefa-5f08-41d6-bfd1-8746e5e8a2f5,merchant_0451,ecommerce,1115.29,INR,netbanking,successful,,none,False,2,52,2026-09-03T05:47:13.698188
8c4fe413-7803-49ed-b82b-0edaeedb0de8,merchant_0230,marketplace,443.7,INR,netbanking,successful,,none,False,1,32,2026-03-30T18:51:13.698188
e91ed1e3-fc69-4225-84dc-9bb15743f27f,merchant_0246,ecommerce,586.47,INR,wallet,successful,,none,False,3,74,2026-07-26T11:19:13.698188
4d6560b5-acf4-4af5-be2b-0e948ca9ed02,merchant_0252,marketplace,2170.11,INR,netbanking,failed,bank_declined,request_new_payment_method,False,3,1,2026-07-01T04:32:13.698188
6af9995e-6708-4162-98a3-27e2826ec787,merchant_0247,saas,871.67,INR,netbanking,failed,limit_exceeded,request_new_payment_method,True,1,29,2026-03-18T12:57:13.698188
0a440ba1-0113-437e-9d6b-c985c2c61f09,merchant_0255,travel,2752.84,INR,card,successful,,none,False,1,2,2026-05-01T17:05:13.698188
286f463b-908b-4f3a-9e48-70102ee25c6b,merchant_0116,marketplace,777.66,INR,upi,failed,technical_error,retry_payment,True,4,10,2026-05-20T05:29:13.698188
222bcb18-bd7c-4fe6-a03c-5114defba657,merchant_0356,food_delivery,387.27,INR,upi,successful,,none,False,2,6,2026-06-10T12:30:13.698188
c8e8ed5d-0e25-4d65-8220-e00a0d183e43,merchant_0265,food_delivery,1886.13,INR,card,successful,,none,False,2,76,2026-05-04T02:04:13.698188
4f01691b-8d9d-4466-8aaa-01f567ce358c,merchant_0375,travel,4093.12,INR,card,successful,,none,False,3,25,2026-07-18T22:23:13.698188
421559f5-fa34-43ac-a039-e71b595c6b5b,merchant_0400,education,658.1,INR,netbanking,failed,network_timeout,retry_payment,True,3,58,2026-06-26T16:50:13.698188
f3e7a63c-fd10-4233-8058-23193153db76,merchant_0444,ecommerce,903.65,INR,wallet,successful,,none,False,4,96,2026-08-03T00:57:13.698188
a279fb88-b136-41a0-91e6-fcb78911a177,merchant_0212,ecommerce,817.11,INR,card,successful,,none,False,4,89,2026-06-14T05:28:13.698188
be6b880d-f27b-4e9f-9bb6-f9a12e7b1195,merchant_0471,food_delivery,1923.74,INR,card,successful,,none,False,1,61,2026-03-11T14:23:13.698188
8fde5bd0-e1da-4c4b-bcfc-dc0f807cdde1,merchant_0493,education,339.69,INR,card,successful,,none,False,2,62,2026-03-20T02:22:13.698188
0c2885e8-068e-48bc-af45-7937e27560f5,merchant_0181,food_delivery,642.42,INR,netbanking,successful,,none,False,3,11,2026-05-29T02:01:13.698188
6a07bcab-c3ab-495f-bfbb-7dbd974d6778,merchant_0177,ecommerce,1182.78,INR,card,failed,network_timeout,retry_payment,True,3,72,2026-06-07T14:30:13.698188
8f833fef-69bb-448d-89d1-cfe2aa74776a,merchant_0134,ecommerce,4651.16,INR,card,successful,,none,False,4,42,2026-06-26T09:26:13.698188
5125c1e1-6020-4318-beb5-7f8d5301eb46,merchant_0128,food_delivery,2030.46,INR,wallet,successful,,none,False,3,86,2026-04-02T11:10:13.698188
f536c9d5-d5a3-4c95-b028-b4eeac3d8585,merchant_0421,travel,1240.76,INR,card,successful,,none,False,4,83,2026-05-06T08:14:13.698188
bcdf4eda-71b0-42b9-998c-27da26b08762,merchant_0411,education,777.57,INR,card,failed,expired_card,request_new_payment_method,True,2,76,2026-08-31T09:58:13.698188
f8f45b14-4998-4df0-a239-4250eb52d06d,merchant_0310,education,1756.59,INR,netbanking,failed,insufficient_funds,send_payment_link,False,3,16,2026-04-18T04:06:13.698188
22476757-7266-4022-ad79-58c50ce1a73b,merchant_0302,ecommerce,599.9,INR,card,successful,,none,False,2,88,2026-05-29T19:28:13.698188
c25deb26-2222-4a8d-ae11-53416f7ec8d7,merchant_0279,saas,5194.14,INR,card,failed,expired_card,request_new_payment_method,False,3,31,2026-04-15T19:34:13.698188
72e8c60b-61bb-4608-ae46-c1a357471989,merchant_0274,education,467.39,INR,card,successful,,none,False,4,85,2026-04-19T08:08:13.698188
c25feaf1-f014-4027-ab0f-c479494bd1f4,merchant_0047,travel,1052.33,INR,netbanking,successful,,none,False,3,21,2026-05-29T22:33:13.698188
fc41e39f-05a7-4a45-b698-b40d7034b3fd,merchant_0176,travel,5062.44,INR,upi,successful,,none,False,2,27,2026-05-21T04:05:13.698188
7ec8c638-2336-41dd-a91b-d2f4a8f151e8,merchant_0436,ecommerce,2782.9,INR,upi,failed,technical_error,wait_and_retry,False,4,78,2026-08-29T15:19:13.698188
2e7e7977-35ea-44d9-82b1-e6bc208011f9,merchant_0250,food_delivery,617.5,INR,card,successful,,none,False,4,98,2026-08-24T15:31:13.698188
3c3d47a8-e5e0-4d6d-86b2-e27694773d89,merchant_0022,food_delivery,4304.28,INR,wallet,successful,,none,False,2,6,2026-03-14T10:10:13.698188
7a0b28d4-2383-4900-a4f4-2019b4ee8449,merchant_0444,food_delivery,1850.23,INR,card,successful,,none,False,3,70,2026-07-10T06:12:13.698188
a77394d9-4a63-4841-9df3-854fdbfb0efa,merchant_0052,saas,908.86,INR,upi,successful,,none,False,4,50,2026-08-10T21:43:13.698188
87246a2f-00d4-4065-9add-b50a25b66f62,merchant_0176,education,445.46,INR,netbanking,successful,,none,False,1,72,2026-07-24T20:02:13.698188
93454f4d-976f-47b2-a129-7d32bc021060,merchant_0017,saas,333.66,INR,card,successful,,none,False,4,15,2026-06-20T17:26:13.698188
fbf4a9ed-6044-4ff9-bc03-040d6e6b449e,merchant_0161,marketplace,735.31,INR,upi,successful,,none,False,1,19,2026-07-08T12:20:13.698188
0e6419c9-4735-44b5-9738-96f5629caf60,merchant_0365,travel,1044.21,INR,card,failed,technical_error,wait_and_retry,False,4,61,2026-06-24T22:47:13.698188
d2e3e00b-26a5-49d3-876a-67b0325592f1,merchant_0471,marketplace,2337.2,INR,card,successful,,none,False,2,69,2026-03-25T02:12:13.698188
d9711c1f-924e-4762-b34e-532d22e00500,merchant_0382,travel,2588.66,INR,card,successful,,none,False,4,38,2026-08-16T12:41:13.698188
ad5d403b-4ee8-4573-a571-a3fc972e28b7,merchant_0449,education,2028.85,INR,upi,failed,authentication_failed,request_new_payment_method,False,3,74,2026-05-02T19:51:13.698188
1cbb270d-560c-4dce-bb28-0b3057ab3f76,merchant_0168,saas,719.16,INR,wallet,successful,,none,False,2,24,2026-03-08T13:53:13.698188
495d6c6a-058b-4a83-9b1c-5170ac5ecb42,merchant_0071,ecommerce,786.79,INR,netbanking,successful,,none,False,1,30,2026-05-29T05:30:13.698188
e2b4a677-99c0-4fd3-8e00-f8c4cc57e105,merchant_0192,food_delivery,560.17,INR,netbanking,successful,,none,False,2,3,2026-05-02T14:19:13.698188
537b413b-d51f-4589-ab1e-f313fef2511d,merchant_0025,travel,964.52,INR,card,failed,network_timeout,wait_and_retry,False,4,28,2026-06-12T06:52:13.698188
f524e572-755e-412a-858f-b377010b5afc,merchant_0425,saas,1672.12,INR,card,failed,bank_declined,wait_and_retry,False,4,51,2026-09-01T21:15:13.698188
02f584bb-b90f-4e2d-931f-4bfba0671110,merchant_0137,saas,3523.53,INR,card,successful,,none,False,4,83,2026-09-01T12:43:13.698188
5a670818-df72-422e-a8a8-459f9cda5453,merchant_0301,food_delivery,3204.54,INR,card,successful,,none,False,2,2,2026-08-23T14:10:13.698188
b1a24c35-0994-443a-8609-e1b7c64a0a63,merchant_0328,saas,1556.6,INR,card,successful,,none,False,2,95,2026-08-28T03:54:13.698188
03cd53a5-65a5-4e25-82f2-231b30b7cb3d,merchant_0174,saas,1422.88,INR,card,successful,,none,False,3,78,2026-07-25T10:05:13.698188
c4025ec0-a048-475b-9b8d-46afeeeb0e13,merchant_0188,travel,6602.06,INR,netbanking,failed,limit_exceeded,no_action,False,4,73,2026-07-07T04:41:13.698188
6a6f1a28-1cdf-4ebc-8013-820dcb998fd5,merchant_0026,marketplace,123.87,INR,upi,successful,,none,False,1,51,2026-03-28T09:43:13.698188
d6669243-dde3-4bf9-aac4-349abc0643d5,merchant_0179,travel,702.45,INR,card,successful,,none,False,4,18,2026-04-30T22:35:13.698188
d77cd12d-a67e-4361-91cc-b7d425882ce6,merchant_0147,education,1125.64,INR,netbanking,failed,insufficient_funds,wait_and_retry,True,2,35,2026-04-14T12:59:13.698188
33b17454-0dea-4341-8556-d6b7e2245816,merchant_0264,marketplace,4013.1,INR,netbanking,successful,,none,False,2,43,2026-08-12T04:42:13.698188
a80b0175-f1c4-42da-b98a-95a52ac8801d,merchant_0179,ecommerce,4053.41,INR,card,successful,,none,False,4,92,2026-03-26T20:44:13.698188
d5ae33d6-1848-4dde-80da-f1d12d87acea,merchant_0204,saas,1048.58,INR,netbanking,successful,,none,False,3,37,2026-05-24T02:22:13.699188
79fed45e-43af-4b31-84c0-2c7036fe2906,merchant_0253,saas,1342.66,INR,netbanking,successful,,none,False,1,20,2026-03-30T17:14:13.699188
15368817-1e00-4e79-83ee-d0b87bfd3184,merchant_0121,education,2532.61,INR,wallet,successful,,none,False,1,49,2026-05-23T04:26:13.699188
ebb7d04d-737a-41b8-ace1-6c03dd6bbb13,merchant_0016,travel,3951.18,INR,upi,successful,,none,False,4,40,2026-05-13T07:59:13.699188
6767aca0-c2a7-482d-9562-afacb8316b72,merchant_0462,travel,902.83,INR,upi,successful,,none,False,4,97,2026-05-24T08:09:13.699188
56c7ee53-1189-4cac-a782-2272ce390293,merchant_0259,saas,2188.78,INR,netbanking,successful,,none,False,3,9,2026-06-03T08:13:13.699188
2223824f-f783-41ed-9d18-e7b7f49b56e4,merchant_0118,education,2447.82,INR,upi,failed,insufficient_funds,wait_and_retry,True,1,88,2026-03-14T08:37:13.699188
6c494123-faad-4684-9275-03477cb886ef,merchant_0028,ecommerce,860.24,INR,wallet,failed,technical_error,wait_and_retry,True,1,64,2026-06-07T15:49:13.699188
94f4cadf-869c-4d79-8ebd-ae83b1eb87ca,merchant_0155,food_delivery,297.74,INR,card,failed,bank_declined,request_new_payment_method,True,2,48,2026-08-16T02:02:13.699188
525237ab-412f-46f8-adfe-ec9f93f0c672,merchant_0291,food_delivery,1711.37,INR,netbanking,successful,,none,False,4,40,2026-06-29T06:32:13.699188
ddea344e-7cc8-4159-bfe1-15856e25c92a,merchant_0110,travel,396.53,INR,netbanking,successful,,none,False,3,94,2026-08-10T10:26:13.699188
0de476db-fade-4c6e-b7fd-9e72736de52a,merchant_0064,education,435.95,INR,wallet,failed,technical_error,wait_and_retry,True,1,75,2026-04-10T09:12:13.699188
a4facd1e-b0da-4f56-8b0e-115760d74a1d,merchant_0434,marketplace,765.71,INR,wallet,successful,,none,False,3,56,2026-05-23T14:04:13.699188
fe7d115f-a1bb-4c95-8b51-db196c56edca,merchant_0284,travel,1879.78,INR,netbanking,successful,,none,False,1,50,2026-07-06T01:21:13.699188
9a8441b9-f1c6-4fa6-a4ef-322f21dcf17b,merchant_0203,education,1123.27,INR,wallet,successful,,none,False,4,34,2026-04-17T07:54:13.699188
e19f94a3-0cae-48a0-af64-5aa3774ff5e8,merchant_0497,marketplace,892.24,INR,wallet,successful,,none,False,2,7,2026-07-03T08:33:13.699188
2f095b86-2878-4622-9a6d-60c733644772,merchant_0278,travel,1617.4,INR,wallet,successful,,none,False,1,94,2026-06-29T00:23:13.699188
78f71861-d9cf-4278-8d2b-ce285ae7794a,merchant_0084,ecommerce,3971.79,INR,card,successful,,none,False,2,73,2026-08-28T12:54:13.699188
4ec89089-1da5-4dd2-9dae-90c5a867e9e4,merchant_0098,travel,316.52,INR,wallet,successful,,none,False,2,31,2026-07-29T09:32:13.699188
d4e7c387-bfd4-4ad4-8a6a-c8caa6ce77a8,merchant_0108,food_delivery,1868.25,INR,wallet,successful,,none,False,2,28,2026-04-12T19:59:13.699188
87a038ce-1413-4e19-adf6-e142e40b9ac3,merchant_0391,education,234.41,INR,card,failed,technical_error,retry_payment,True,2,24,2026-07-24T19:18:13.699188
f63a400c-6921-4679-8f40-8d3790fe63ab,merchant_0133,travel,1789.03,INR,wallet,successful,,none,False,2,80,2026-07-23T17:47:13.699188
279c1be9-f107-40eb-a40f-efa37571127c,merchant_0334,saas,1969.47,INR,upi,successful,,none,False,3,29,2026-07-30T07:09:13.699188
c45f551e-29e2-46b0-8825-59e1e545307c,merchant_0129,saas,2991.75,INR,upi,successful,,none,False,1,3,2026-03-12T08:13:13.699188
cbd0acb4-c413-4063-ad64-e1d084cc3746,merchant_0151,travel,1714.68,INR,upi,failed,network_timeout,wait_and_retry,True,2,30,2026-07-31T01:58:13.699188
10f51f97-d158-40ec-98c5-62f9d06bddfb,merchant_0456,travel,967.6,INR,card,successful,,none,False,2,78,2026-04-02T07:26:13.699188
d57bbf8a-3c02-434d-8716-db2c8f971c12,merchant_0442,marketplace,680.3,INR,wallet,successful,,none,False,3,43,2026-08-13T21:24:13.699188
1f851a17-6bd9-4bae-b2de-f6e94efc0b89,merchant_0030,education,452.02,INR,netbanking,successful,,none,False,4,17,2026-05-13T21:50:13.699188
5e5fe076-c1d5-4377-bc19-58d8c2e139d5,merchant_0002,food_delivery,398.75,INR,card,failed,insufficient_funds,send_payment_link,True,2,26,2026-05-26T23:02:13.699188
eb2f43e0-e23d-45b8-879e-f3e1682d52af,merchant_0399,saas,1147.26,INR,upi,failed,limit_exceeded,no_action,False,4,24,2026-07-28T03:46:13.699188
a16f0da2-8bd3-4ec8-82f7-ce0fec8fd290,merchant_0105,travel,4516.4,INR,wallet,successful,,none,False,2,60,2026-08-15T18:21:13.699188
ad295b4a-7d49-45c1-b545-71c92ad05034,merchant_0476,marketplace,1286.4,INR,card,successful,,none,False,4,51,2026-06-19T08:47:13.699188
bfb5db30-9331-4eab-88fd-a391b4cf07f5,merchant_0286,ecommerce,393.57,INR,wallet,successful,,none,False,2,1,2026-06-04T07:02:13.699188
e70ad774-4ca6-4c69-a6d3-86ff3a8b5669,merchant_0087,travel,482.21,INR,card,successful,,none,False,3,43,2026-03-28T15:27:13.699188
3ed250ee-f047-4715-87a3-b23f67299225,merchant_0044,education,290.12,INR,upi,successful,,none,False,3,81,2026-08-25T11:47:13.699188
f00abe6e-2c2c-43ab-9688-576dc27d71ee,merchant_0068,marketplace,1800.34,INR,netbanking,successful,,none,False,1,94,2026-05-01T00:16:13.699188
bf6d3393-8a05-498a-b530-dbe03d4b75f5,merchant_0220,marketplace,400.85,INR,wallet,failed,network_timeout,retry_payment,True,3,61,2026-05-10T19:09:13.699188
948dc446-ec95-4dbb-bf81-24312c8535a3,merchant_0008,education,2215.67,INR,card,successful,,none,False,2,56,2026-08-25T00:32:13.699188
b1ede6ec-6c52-42a5-b0e5-e654290ec933,merchant_0325,travel,165.01,INR,upi,successful,,none,False,3,66,2026-05-23T23:51:13.699188
2c03f7bb-83e4-43b5-b923-0b8c55f8d896,merchant_0137,marketplace,1455.37,INR,card,successful,,none,False,4,37,2026-06-15T12:46:13.699188
4f6aeecb-79c7-4309-ad42-ff2280ba956b,merchant_0301,marketplace,3137.75,INR,upi,successful,,none,False,2,14,2026-03-09T13:34:13.699188
a32e5e8a-df93-4746-a716-9e7a674b1fab,merchant_0018,travel,513.37,INR,netbanking,failed,technical_error,wait_and_retry,True,1,77,2026-04-06T08:38:13.699188
48acc668-74a7-4efb-a296-761a259f8189,merchant_0074,education,696.22,INR,netbanking,failed,network_timeout,retry_payment,False,3,2,2026-05-20T18:59:13.699188
5bd2c8a7-f9f1-4fca-ba85-b4f4c17ec573,merchant_0500,saas,1413.91,INR,upi,successful,,none,False,2,17,2026-04-05T23:20:13.699188
dc42f28c-be7b-4dd0-9df1-5af962ca1d41,merchant_0339,travel,773.84,INR,card,failed,bank_declined,retry_payment,True,1,17,2026-08-08T21:38:13.699188
7f00fa4b-feba-44f1-9df7-5baf49a3c523,merchant_0009,education,559.39,INR,netbanking,successful,,none,False,3,30,2026-09-02T10:13:13.699188
45192461-f0c9-4f9f-ab99-9c1725aa8966,merchant_0071,saas,1025.44,INR,wallet,successful,,none,False,2,56,2026-07-16T13:44:13.699188
8a364897-c768-4fc6-9def-f6fcdacfe7b0,merchant_0175,marketplace,806.78,INR,netbanking,failed,bank_declined,send_payment_link,False,3,64,2026-05-25T09:48:13.700190
e84e1876-7807-4fe9-899f-b755325ca39a,merchant_0466,marketplace,1280.18,INR,wallet,successful,,none,False,2,9,2026-08-03T01:49:13.700190
d0ef0384-6b1d-4f86-bc8d-138ac8d55395,merchant_0337,food_delivery,3127.2,INR,wallet,successful,,none,False,3,8,2026-04-17T23:13:13.700190
ee5b5895-ffbe-48f4-8b7d-6a90a8de129c,merchant_0358,travel,1761.4,INR,card,failed,limit_exceeded,request_new_payment_method,True,1,50,2026-06-30T13:36:13.700190
282f973e-f0fd-4537-b4ed-62273e22b6f4,merchant_0383,education,1187.32,INR,wallet,successful,,none,False,4,40,2026-04-09T12:43:13.700190
bb68a10c-b344-4753-8768-d271c7d29d63,merchant_0264,education,1523.54,INR,wallet,successful,,none,False,3,4,2026-05-17T10:49:13.700190
bf8c9c64-7f44-4ab1-bbee-de0b244c54c6,merchant_0099,food_delivery,1672.09,INR,netbanking,successful,,none,False,4,73,2026-03-14T15:02:13.700190
20108990-22a0-4dbe-be44-c5526006dcf1,merchant_0203,ecommerce,292.5,INR,wallet,successful,,none,False,2,20,2026-08-05T06:24:13.700190
c3bce5d1-88bc-4b58-9d43-138c642412e2,merchant_0214,food_delivery,905.83,INR,card,successful,,none,False,2,74,2026-08-13T19:52:13.700190
bc48e9d8-505f-40f0-828b-e67d511f50f8,merchant_0166,saas,753.31,INR,card,successful,,none,False,4,13,2026-06-04T21:31:13.700190
8f7a3eb9-2cfe-4d04-90f8-17276da35900,merchant_0256,travel,3734.29,INR,wallet,successful,,none,False,3,36,2026-03-17T15:52:13.700190
46749f8e-aaea-4adb-b43d-a5a173c2833f,merchant_0181,education,2126.87,INR,netbanking,failed,authentication_failed,request_new_payment_method,False,3,97,2026-08-10T03:01:13.700190
f762af9c-1a18-42f2-b704-9e46e144a22c,merchant_0004,travel,1922.21,INR,wallet,successful,,none,False,1,36,2026-08-21T19:44:13.700190
86df348b-4b02-488f-846a-d97d2552acb9,merchant_0414,travel,805.61,INR,netbanking,successful,,none,False,4,67,2026-04-22T03:59:13.700190
872d5a38-3f01-4d81-aa53-107461a0be49,merchant_0196,marketplace,209.12,INR,card,failed,authentication_failed,request_new_payment_method,True,1,46,2026-06-05T23:57:13.700190
d325e727-98a6-475f-8e28-9cbdfe499a3e,merchant_0155,ecommerce,871.27,INR,upi,failed,expired_card,request_new_payment_method,False,3,23,2026-06-30T05:28:13.700190
ea839efb-079e-47b3-b677-ca2b896a8288,merchant_0074,food_delivery,480.91,INR,wallet,successful,,none,False,1,38,2026-07-15T01:44:13.700190
cadd98ad-197e-4643-8883-931f8ac3062b,merchant_0429,travel,605.52,INR,wallet,successful,,none,False,2,3,2026-06-14T16:22:13.700190
a2156cd5-77fe-44ca-b502-5dc058468fab,merchant_0100,ecommerce,999.45,INR,card,failed,bank_declined,wait_and_retry,True,1,58,2026-08-23T12:58:13.700190
2289c20b-4bf0-4caf-845f-318de8fac837,merchant_0032,education,802.92,INR,upi,successful,,none,False,4,28,2026-07-22T06:26:13.700190
8c4ff287-a624-4995-b8f2-28363e8f9e4d,merchant_0016,marketplace,1900.0,INR,netbanking,failed,network_timeout,retry_payment,True,1,94,2026-04-01T23:30:13.700190
124c4b2d-67c6-43a5-a396-5a593ee29106,merchant_0299,ecommerce,3293.44,INR,upi,successful,,none,False,1,35,2026-05-16T12:13:13.700190
55917310-e283-45aa-acff-f8555f1ab87f,merchant_0433,food_delivery,1462.27,INR,wallet,failed,expired_card,request_new_payment_method,True,4,77,2026-04-09T17:09:13.700190
593ec09a-e3f9-40a6-9568-0427e8fdeb14,merchant_0186,education,597.78,INR,netbanking,failed,insufficient_funds,send_payment_link,True,3,20,2026-05-27T13:00:13.700190
b8af3e47-0084-4507-8270-60fb17a7aa2a,merchant_0105,food_delivery,767.82,INR,card,failed,insufficient_funds,wait_and_retry,False,3,39,2026-06-05T19:29:13.700190
6cfc7630-25a0-4d0e-8999-96660dfe277a,merchant_0294,marketplace,8151.82,INR,wallet,successful,,none,False,1,39,2026-06-13T16:37:13.700190
